annual_return,annual_volatility,sharpe_ratio
0.18449365830719036,0.24153253602032992,0.6810414075780865
0.1451573440799756,0.18575496809793016,0.6737765636178978
0.19459665217836333,0.22251989457500682,0.7846338976199292
0.14045518457370157,0.20062283003170578,0.600406167905543
0.19783613277499038,0.26418026520507915,0.6731620646869246
0.11504909400269123,0.18843179112197428,0.504421750898524
0.12218116417348483,0.1452842570864032,0.7033189020109442
0.17232985444966148,0.153295303423652,0.9937020316185268
0.15425049092447207,0.19693711306681316,0.6816921850526267
0.1723698241420682,0.23106551406490206,0.6594226090323038
0.11613912771964832,0.16392364659751968,0.5864872440014581
0.11276864334690856,0.1448409462830411,0.6404863108642262
0.15250846218833367,0.160606952370671,0.825048108020332
0.10756173928588332,0.15277253958040973,0.573151035692487
0.2728802741097755,0.37041624508983745,0.6826921806532652
0.1393004609335972,0.13812517927656282,0.8637126232772259
0.11717931869099461,0.14414916813893286,0.6741580263392981
0.11827417396047751,0.11117676978057911,0.8839452176424406
0.12545119875119756,0.11881219057281707,0.8875452783321011
0.09835258732927091,0.14466863896454854,0.5416003626637521
0.07257663565477733,0.13766156325225173,0.38192676599520836
0.2257030278618417,0.2406209196814913,0.8548842225943188
0.1410071233799793,0.17737270733144114,0.6822195206947126
0.1217150165511413,0.14085908691778085,0.7221047557301868
0.13461011552583949,0.18223198571493973,0.6289242532050372
0.06646699399073737,0.11120975464993002,0.41783199807433985
0.20276044880015298,0.22890520442289009,0.7984110682888313
0.10816915598483151,0.1545992294697465,0.5703078617353996
0.20174661626644455,0.22578369867532203,0.8049589821265042
0.12583662011117694,0.18791855418241,0.563204738199735
0.09621627147242175,0.1535171962091309,0.49646732323455856
0.11560219953919935,0.1288702149906024,0.7418486850989653
0.15548402795499489,0.18071471367652792,0.7497122132374117
0.08231130381631459,0.17810382265066532,0.34985944090898385
0.14680307907631443,0.18365475907498388,0.6904426529156392
0.13241297908235827,0.19545809076784834,0.5751257399514593
0.18895776337453812,0.2592213193554728,0.651789612808986
0.1470713506370915,0.16521501858108129,0.769127115249088
0.13433461528233143,0.14388801877855528,0.7946083089676371
0.09732096687721342,0.12164009388873369,0.6356536270675708
0.07608636338328569,0.18308394439621617,0.30634233694412816
0.1160746687387202,0.12191777713678421,0.7880283826937753
0.15526231090710726,0.16791274927540195,0.8055511656548301
0.19673079307473915,0.24884107414333415,0.710215520822503
0.07049463056808798,0.12149815997948474,0.4155999611567296
0.11871084693511716,0.1583594190659893,0.6233342324524679
0.1877249698596722,0.2167487437380413,0.7738221083411753
0.10904026299323356,0.16411892373160408,0.5425350164911376
0.13508911298672913,0.1386080271996708,0.8303206914628279
0.14104190645624198,0.16852748991465671,0.7182324172604617
0.09589580390204232,0.18702953089842686,0.4057958309442602
0.12166326079268958,0.1546756563314947,0.657267363228826
0.15215690803073562,0.16700305541305596,0.7913442523782943
0.1115872164255589,0.16265829930878511,0.5630651298750687
0.1312838264019592,0.17151773630865633,0.6488181852032922
0.09819341106896161,0.17309697304422034,0.4517318223062507
0.1499329282688303,0.19563663679821,0.6641543751483012
0.19132168355988824,0.1850295747154615,0.9259151345040205
0.08477714180312218,0.11120892803393105,0.5824814873079072
0.13429519681233917,0.15399706633232538,0.7421907412553584
0.16524221848181125,0.18207815218051213,0.7976916326447462
0.17814886471126934,0.23292872535355985,0.6789581854759089
0.06443996902299262,0.1306584858132914,0.3401230983688004
0.05920150721027044,0.18757669825699988,0.2089892165420261
0.109447405938481,0.14543638050543342,0.6150277229646766
0.13984428900585652,0.18836198314086103,0.6362445702020161
0.16013687804261292,0.15841497867661336,0.884618861254824
0.18570229366515106,0.2647925848240742,0.6257814726014408
0.16544907040120166,0.1364264068350763,1.0661357560859366
0.16665479560191931,0.1663754702782586,0.8814688568972519
0.08979428477470569,0.16684885322005322,0.4183084476023073
0.16113047034059913,0.1587123691170603,0.889221622270074
0.19505989022532313,0.21014026925725685,0.8330620820277537
0.1295669652506519,0.14332933250666216,0.7644420254699718
0.11735161136279225,0.16054470608417343,0.6063831921791983
0.13334520775402095,0.1624207015306875,0.6978495147837155
0.17692219281322374,0.24001543993963836,0.6538004090598847
0.08107463389657271,0.13689932234325525,0.4461280950933921
0.11708593463314251,0.1485155014279546,0.6537090990480832
